VIN (1-10),County,City,State,Postal Code,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Model Year_2008,Model Year_2010,Model Year_2011,Model Year_2012,Model Year_2013,Model Year_2014,Model Year_2015,Model Year_2016,Model Year_2017,Model Year_2018,Model Year_2019,Model Year_2020,Make_BMW,Make_CADILLAC,Make_CHRYSLER,Make_FISKER,Make_KIA,Make_MINI,Make_PORSCHE,Make_SUBARU,Make_TESLA,Make_VOLVO,Make_WHEEGO ELECTRIC CARS,Model_330E,Model_530E,Model_740E,Model_918,Model_CAYENNE,Model_COUNTRYMAN,Model_CROSSTREK,Model_CT6,Model_KARMA,Model_MODEL S,Model_PACIFICA,Model_PANAMERA,Model_ROADSTER,Model_SOUL,Model_SOUL EV,Model_WHEEGO,Model_XC60,Model_XC90,Electric Vehicle Type_Battery Electric Vehicle (BEV),Electric Vehicle Type_Plug-in Hybrid Electric Vehicle (PHEV)
WBAJA9C53K,Pierce,Tacoma,WA,98406.0,Not eligible due to low battery range,16.0,53400.0,28.0,232952695,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061001.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CNXD,Whatcom,Bellingham,WA,98226.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,40.0,9299223,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1CN5D,Pierce,Tacoma,WA,98446.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,29.0,161546458,POINT (-122.37747 47.09665),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053071412.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H12E,Snohomish,Lake Stevens,WA,98258.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,44.0,177015366,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052606.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJP3AEXG,Pierce,Tacoma,WA,98406.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,28.0,281333503,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060908.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
WBAJA9C59K,Pierce,Tacoma,WA,98403.0,Not eligible due to low battery range,16.0,53400.0,27.0,271232951,POINT (-122.46037 47.26455),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060600.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
KNDJP3AE6G,King,Redmond,WA,98053.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,45.0,230249414,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032332.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1AC3D,Snohomish,Stanwood,WA,98292.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,10.0,150885493,POINT (-122.37265 48.24159),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053301.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1CG1D,Clark,Vancouver,WA,98664.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,49.0,126279331,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H13E,King,Seattle,WA,98121.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,36.0,267048015,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008004.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1CG7D,King,Kent,WA,98042.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,47.0,252836335,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032005.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H11E,Island,Camano Island,WA,98282.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,10.0,272455732,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971600.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
LYVBR0DLXJ,Skamania,Underwood,WA,98651.0,Not eligible due to low battery range,17.0,52900.0,14.0,145859626,POINT (-121.52357 45.72902),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF SKAMANIA CO,53059950400.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1BG9D,King,Bellevue,WA,98006.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,41.0,179491238,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025007.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
LYVBR0DL9J,Snohomish,Edmonds,WA,98020.0,Not eligible due to low battery range,17.0,52900.0,32.0,348892981,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050700.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1DN5D,King,Seattle,WA,98122.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,43.0,180329614,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007502.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE5G,San Juan,Eastsound,WA,98245.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,40.0,349657647,POINT (-122.91109 48.69389),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960101.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1DP8C,Pacific,Surfside,WA,98640.0,Clean Alternative Fuel Vehicle Eligible,265.0,59900.0,19.0,267788307,POINT (-124.04987 46.49147),BONNEVILLE POWER ADMINISTRATION||PUD NO 2 OF PACIFIC COUNTY,53049950801.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
YV4BR0DM2J,Chelan,Leavenworth,WA,98826.0,Not eligible due to low battery range,17.0,52900.0,12.0,348435111,POINT (-120.65754 47.5982),PUD NO 1 OF CHELAN COUNTY,53007960201.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1DN9D,Pierce,Roy,WA,98580.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,2.0,475812403,POINT (-122.54332 47.00328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073005.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1CNXD,Whatcom,Bellingham,WA,98225.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,42.0,218276390,POINT (-122.47107 48.75245),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000502.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE1H,Pierce,South Hill,WA,98375.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,2.0,239738817,POINT (-122.30855 47.10424),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073126.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5YJSA1H18E,Pierce,Anderson Island,WA,98303.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,28.0,161296677,POINT (-122.67876 47.17794),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072603.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2C4RC1N7XK,King,Issaquah,WA,98027.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,5.0,476710804,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
KNDJP3AEXG,Thurston,Olympia,WA,98506.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,22.0,160101196,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067012100.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LREKK5RX2H,King,Woodinville,WA,98072.0,Clean Alternative Fuel Vehicle Eligible,31.0,75095.0,45.0,313525943,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
JF2GTDNC9K,King,Seattle,WA,98199.0,Not eligible due to low battery range,17.0,34995.0,36.0,157802816,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005801.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2C4RC1N71K,Whatcom,Bellingham,WA,98226.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,40.0,350060910,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5YJSA1DP9D,King,Seattle,WA,98106.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,34.0,112663372,POINT (-122.35163 47.54287),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011300.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1DNXC,Pierce,Tacoma,WA,98446.0,Clean Alternative Fuel Vehicle Eligible,265.0,59900.0,29.0,225784072,POINT (-122.37747 47.09665),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053071306.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE2G,Spokane,Spokane Valley,WA,99206.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,4.0,348894850,POINT (-117.24549 47.6534),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063012000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1H26E,Pierce,Puyallup,WA,98375.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,25.0,152642318,POINT (-122.30855 47.10424),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053071310.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE5G,King,North Bend,WA,98045.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,5.0,349172645,POINT (-121.7831 47.49348),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
KNDJP3AE1H,King,Seattle,WA,98108.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,11.0,128678028,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011002.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
KNDJX3AE2G,Pierce,Graham,WA,98338.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,2.0,216008530,POINT (-122.29477 47.05703),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073116.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LYVBR0DL2J,King,Seattle,WA,98122.0,Not eligible due to low battery range,17.0,52900.0,37.0,240710669,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
KNDJP3AE7G,Whatcom,Maple Falls,WA,98266.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,42.0,113420002,POINT (-122.07728 48.92369),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1CP7D,Snohomish,Bothell,WA,98012.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,21.0,242043280,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051922.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1CN1D,Skagit,Anacortes,WA,98221.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,10.0,262672861,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940302.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1DP5D,Clark,North Las Vegas,NV,89084.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,Unknown,204681865,POINT (-115.20278 36.29143),NON WASHINGTON STATE ELECTRIC UTILITY,32003003662.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WP1AE2AY7L,King,Seattle,WA,98108.0,Not eligible due to low battery range,14.0,81100.0,11.0,183073425,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010900.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WMZYU7C53K,King,Seattle,WA,98107.0,Not eligible due to low battery range,12.0,36900.0,36.0,238924472,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003201.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
KNDJX3AE8G,Spokane,Spokane,WA,99202.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,3.0,221963885,POINT (-117.3797 47.65548),MODERN ELECTRIC WATER COMPANY,53063002503.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
WMZYU7C47J,King,Kenmore,WA,98028.0,Not eligible due to low battery range,12.0,36800.0,46.0,348900086,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021600.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CP5D,Whatcom,Blaine,WA,98230.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,42.0,276369117,POINT (-122.74888 48.99404),CITY OF BLAINE - (WA)||PUD NO 1 OF WHATCOM COUNTY,53073010405.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJRE1A11A,Snohomish,Mukilteo,WA,98275.0,Clean Alternative Fuel Vehicle Eligible,245.0,110950.0,21.0,149731004,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061041301.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5YJSA1ACXD,King,Bellevue,WA,98027.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,41.0,237844820,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025008.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBAJB1C56J,Pierce,University Place,WA,98466.0,Not eligible due to low battery range,14.0,54950.0,28.0,213530292,POINT (-122.53756 47.23165),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072309.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WP1AE2AY1L,Franklin,Pasco,WA,99301.0,Not eligible due to low battery range,14.0,81100.0,16.0,138927372,POINT (-119.09467 46.23542),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020503.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBA8E1C51H,King,Auburn,WA,98001.0,Not eligible due to low battery range,14.0,44100.0,30.0,320061430,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030404.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
KNDJX3AE8J,Pierce,Puyallup,WA,98371.0,Clean Alternative Fuel Vehicle Eligible,111.0,33950.0,25.0,333892933,POINT (-122.29521 47.19045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053940010.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
KNDJP3AE2G,Mason,Belfair,WA,98528.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,35.0,252200070,POINT (-122.82802 47.44998),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960401.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
WMZYU7C59K,Pierce,Tacoma,WA,98405.0,Not eligible due to low battery range,12.0,36900.0,27.0,203153492,POINT (-122.48271 47.24737),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061100.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1DN9D,King,Kirkland,WA,98033.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,48.0,266922057,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE2G,Whatcom,Bellingham,WA,98226.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,42.0,250898805,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1DN9C,King,Redmond,WA,98052.0,Clean Alternative Fuel Vehicle Eligible,265.0,59900.0,48.0,203499334,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBA7J2C59H,Pierce,University Place,WA,98467.0,Not eligible due to low battery range,14.0,89100.0,29.0,262222257,POINT (-122.54045 47.20742),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072312.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1H1XE,Pierce,Tacoma,WA,98408.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,29.0,324016241,POINT (-122.44718 47.20144),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063501.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H10E,Snohomish,Lake Stevens,WA,98258.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,44.0,5130898,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052606.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1CN4D,Clark,Camas,WA,98607.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,18.0,110102905,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040608.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE5G,Pierce,Puyallup,WA,98373.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,25.0,288333545,POINT (-122.2988 47.13795),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071307.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LYVBR0DK8K,King,Renton,WA,98055.0,Not eligible due to low battery range,17.0,52900.0,33.0,289237567,POINT (-122.197 47.43876),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029309.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1H17E,Spokane,Spokane,WA,99224.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,6.0,205046670,POINT (-117.46996 47.59431),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H16E,Whatcom,Blaine,WA,98230.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,42.0,231986485,POINT (-122.74888 48.99404),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010411.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
